age,education,job,income,house,credit,sex,relationship,country,savings,purpose,credit_score,expenses,loan
56,phd,ceo,107592,own,892,female,single,italia,96939,education,4,4003,good
58,phd,manager,93653,rent,31407,female,vedovo/a,europa,80042,furniture,4,2888,good
37,phd,ceo,116838,rent,47171,male,vedovo/a,italia,94614,car,3,4108,good
49,phd,ceo,114234,rent,6336,female,vedovo/a,italia,80576,education,6,4116,good
55,magistrale,impiegato,57709,own,39920,male,divorziato/a,europa,57204,car,5,1251,good
55,phd,ceo,91297,rent,1477,female,sposato/a,italia,86906,car,3,3983,good
33,triennale,ceo,98572,own,29411,male,divorziato/a,europa,107708,car,4,4025,good
55,phd,ceo,108341,rent,36238,female,sposato/a,italia,82130,house,3,4000,good
46,triennale,ceo,102813,own,6284,male,sposato/a,italia,107479,car,5,3874,good
47,magistrale,ceo,99170,rent,47064,female,vedovo/a,italia,98208,house,4,4016,good
41,magistrale,impiegato,59182,own,14785,female,sposato/a,italia,55044,furniture,5,1266,good
46,phd,manager,90377,rent,29384,male,sposato/a,italia,86805,furniture,6,3001,good
49,phd,impiegato,88889,own,20768,male,sposato/a,extra-europa,64218,house,5,1157,good
44,phd,ceo,92601,rent,27326,female,sposato/a,extra-europa,111340,education,6,4070,good
47,phd,impiegato,63722,rent,5588,male,vedovo/a,italia,63650,furniture,5,1121,good
49,magistrale,manager,87112,rent,9400,male,vedovo/a,extra-europa,96513,house,6,3054,good
32,phd,ceo,89782,rent,28490,male,sposato/a,italia,90930,furniture,6,4084,good
52,phd,ceo,84181,rent,4241,female,sposato/a,italia,106874,education,3,3919,good
48,phd,ceo,100390,rent,11193,male,single,italia,102259,car,5,3858,good
45,phd,ceo,85385,rent,27211,male,sposato/a,italia,85707,education,3,4079,good
40,magistrale,manager,80399,rent,9060,male,sposato/a,extra-europa,95339,house,6,3210,good
51,triennale,manager,101267,rent,28287,male,sposato/a,italia,71536,furniture,5,2974,good
34,phd,manager,87174,rent,32014,male,single,italia,78189,education,6,3066,good
39,triennale,impiegato,62693,rent,20427,male,vedovo/a,europa,39779,furniture,5,1291,good
49,phd,ceo,82300,own,13940,male,vedovo/a,extra-europa,104832,education,3,4019,good
45,triennale,manager,88274,own,43003,female,vedovo/a,europa,91340,car,4,2991,good
36,magistrale,ceo,97318,rent,33741,male,divorziato/a,europa,97520,car,5,4151,good
44,magistrale,manager,84955,rent,4174,female,divorziato/a,italia,85889,furniture,4,2903,good
57,magistrale,ceo,86596,rent,15319,female,divorziato/a,italia,105148,house,4,3895,good
33,phd,ceo,99391,rent,26469,female,divorziato/a,extra-europa,91487,house,5,4058,good
37,phd,ceo,96751,rent,18775,female,sposato/a,extra-europa,95387,house,4,4104,good
50,triennale,ceo,95455,rent,47410,male,sposato/a,europa,100367,furniture,4,4042,good
38,triennale,manager,83278,rent,2922,female,vedovo/a,extra-europa,75228,house,3,2938,good
38,phd,manager,82177,own,14977,female,divorziato/a,extra-europa,58558,education,4,3014,good
37,triennale,ceo,93845,rent,46501,female,sposato/a,italia,91474,furniture,4,3959,good
38,triennale,manager,83599,rent,39981,female,sposato/a,extra-europa,64821,furniture,3,2942,good
35,phd,ceo,101947,rent,2481,female,sposato/a,extra-europa,105184,education,5,4116,good
53,triennale,ceo,101457,rent,29660,male,vedovo/a,europa,90939,car,5,3929,good
32,phd,ceo,88289,own,39381,female,single,europa,115489,education,5,4046,good
55,phd,ceo,109288,own,44421,male,sposato/a,extra-europa,108044,education,5,4109,good
46,triennale,manager,87481,rent,44993,female,sposato/a,italia,92559,house,4,2922,good
54,triennale,ceo,101581,rent,23742,female,single,extra-europa,94630,house,6,4023,good
31,magistrale,impiegato,74383,own,34057,male,sposato/a,italia,53741,car,5,1422,good
55,phd,ceo,104377,own,5013,female,sposato/a,europa,92713,car,6,4072,good
54,phd,ceo,86394,rent,26835,male,sposato/a,italia,95877,car,3,3976,good
52,magistrale,manager,81713,rent,48911,male,vedovo/a,italia,82458,house,6,2985,good
46,phd,ceo,94134,rent,676,male,sposato/a,italia,96184,car,5,4042,good
33,phd,ceo,98158,rent,14987,male,divorziato/a,italia,106774,furniture,6,3969,good
46,triennale,manager,84459,rent,44035,female,single,italia,78869,house,5,2901,good
30,phd,ceo,100672,own,27640,female,divorziato/a,extra-europa,116973,car,3,3849,good
54,magistrale,manager,84607,rent,31164,male,vedovo/a,extra-europa,84483,furniture,4,3001,good
42,triennale,manager,86157,rent,39354,male,sposato/a,europa,85578,car,3,3153,good
53,triennale,ceo,106482,rent,16424,male,sposato/a,italia,94478,car,6,4162,good
49,triennale,ceo,98136,rent,28217,male,sposato/a,extra-europa,77603,car,3,4253,good
31,triennale,ceo,109055,rent,38176,female,sposato/a,italia,99450,house,4,3962,good
46,phd,ceo,94704,rent,15147,male,sposato/a,europa,102311,education,5,3982,good
54,triennale,ceo,105639,own,26940,female,divorziato/a,europa,102220,furniture,6,3893,good
47,magistrale,impiegato,52261,own,3157,female,sposato/a,italia,73554,car,6,1259,good
36,phd,ceo,89494,rent,35257,male,sposato/a,italia,99563,education,6,3933,good
36,magistrale,impiegato,63135,rent,37605,female,sposato/a,italia,51812,furniture,6,1178,good
48,magistrale,manager,89509,rent,29084,male,sposato/a,europa,81774,car,3,3091,good
41,magistrale,impiegato,58807,rent,3859,male,divorziato/a,italia,55620,car,6,1291,good
54,magistrale,ceo,107315,rent,49443,male,sposato/a,europa,82223,car,5,4031,good
52,phd,ceo,91420,rent,41012,male,divorziato/a,europa,99629,house,6,4003,good
59,phd,ceo,99590,own,13208,male,divorziato/a,italia,119954,house,6,3936,good
44,phd,impiegato,54080,rent,38971,female,divorziato/a,europa,53572,education,5,1201,good
35,triennale,impiegato,83096,own,7833,male,sposato/a,europa,75508,car,5,1129,good
35,phd,ceo,107332,rent,12734,male,divorziato/a,extra-europa,106772,education,3,3850,good
54,magistrale,manager,80874,rent,7976,male,sposato/a,extra-europa,99238,house,4,3079,good
39,phd,manager,93312,rent,28409,male,vedovo/a,italia,98823,education,3,2863,good
45,triennale,ceo,96121,rent,16321,male,sposato/a,europa,95710,house,6,4131,good
53,phd,impiegato,58013,own,34868,female,vedovo/a,italia,45203,car,6,1387,good
38,phd,manager,96804,own,37190,male,divorziato/a,extra-europa,68522,education,4,2874,good
51,magistrale,impiegato,76718,own,33601,male,sposato/a,italia,53435,house,6,1426,good
51,phd,ceo,97494,rent,22923,female,sposato/a,italia,100683,furniture,5,4149,good
42,triennale,ceo,103460,rent,44613,female,sposato/a,europa,97688,furniture,3,3997,good
59,magistrale,manager,84193,rent,9747,female,divorziato/a,europa,84720,furniture,6,2935,good
31,magistrale,manager,83428,rent,49603,male,sposato/a,europa,87937,furniture,4,3076,good
35,phd,ceo,96222,rent,10458,female,divorziato/a,italia,87419,furniture,6,4002,good
32,phd,manager,85866,own,49471,male,divorziato/a,italia,88596,education,6,3025,good
30,phd,ceo,89530,own,13672,male,sposato/a,extra-europa,98733,house,6,4059,good
42,magistrale,impiegato,67112,rent,36431,male,vedovo/a,europa,79532,car,6,1136,good
55,phd,ceo,85376,own,5027,female,divorziato/a,europa,106733,furniture,5,3930,good
51,magistrale,manager,105357,rent,35773,female,vedovo/a,extra-europa,77798,car,3,3058,good
55,magistrale,impiegato,74556,own,45488,male,divorziato/a,italia,61918,house,5,1378,good
42,phd,manager,85763,own,13075,female,single,italia,72058,education,4,2848,good
46,triennale,ceo,117712,rent,5643,male,single,extra-europa,114144,car,4,4038,good
49,triennale,ceo,100782,rent,24721,male,sposato/a,extra-europa,83031,house,4,4075,good
56,phd,ceo,90732,rent,41056,female,sposato/a,europa,113976,house,4,4084,good
43,phd,ceo,110246,rent,10031,male,sposato/a,italia,104467,education,6,4068,good
40,phd,ceo,100912,rent,31653,female,vedovo/a,extra-europa,103830,car,3,3835,good
33,triennale,manager,84885,own,38255,female,sposato/a,europa,61854,house,4,3099,good
49,triennale,manager,95789,rent,6944,female,vedovo/a,extra-europa,86820,furniture,6,2885,good
43,triennale,manager,89062,rent,490,female,divorziato/a,extra-europa,85079,car,5,3091,good
32,magistrale,ceo,97459,rent,16890,female,sposato/a,extra-europa,104894,furniture,4,4100,good
59,triennale,impiegato,58351,rent,43451,female,divorziato/a,italia,69391,car,5,1255,good
41,triennale,ceo,82549,rent,1779,male,divorziato/a,italia,83349,house,3,4005,good
50,phd,ceo,110972,rent,43236,female,vedovo/a,europa,89300,education,3,4008,good
43,magistrale,impiegato,66756,rent,12195,female,sposato/a,extra-europa,69790,car,6,1236,good
54,magistrale,manager,89652,rent,41690,male,vedovo/a,extra-europa,75268,furniture,4,2952,good
56,triennale,impiegato,51739,rent,43715,male,divorziato/a,extra-europa,67765,car,5,1199,good
33,triennale,ceo,116503,own,2501,female,sposato/a,europa,100466,house,6,4150,good
40,phd,ceo,104906,own,45915,female,divorziato/a,europa,87083,house,6,4028,good
47,magistrale,ceo,103364,rent,48538,female,vedovo/a,italia,100703,house,6,3927,good
37,phd,manager,93620,rent,16811,female,divorziato/a,extra-europa,89124,car,5,2904,good
40,magistrale,manager,90232,rent,19957,female,single,europa,69557,furniture,6,3087,good
54,magistrale,manager,81536,rent,46328,female,vedovo/a,extra-europa,70256,car,6,2979,good
45,phd,manager,84323,rent,376,male,divorziato/a,europa,90939,education,4,3093,good
51,phd,ceo,110224,own,10656,female,divorziato/a,italia,90919,car,3,3929,good
55,triennale,ceo,97974,rent,27200,female,sposato/a,extra-europa,112853,furniture,4,4305,good
45,triennale,impiegato,56496,own,17473,female,sposato/a,italia,51381,car,6,1175,good
58,phd,ceo,109608,own,7451,male,single,italia,94779,education,5,3920,good
43,magistrale,ceo,83272,own,25941,male,vedovo/a,extra-europa,96164,car,4,3782,good
56,phd,manager,93303,rent,1273,female,sposato/a,extra-europa,61726,education,3,3074,good
48,triennale,manager,80447,own,43602,male,vedovo/a,extra-europa,65711,furniture,6,3075,good
46,phd,ceo,117202,rent,47265,male,divorziato/a,extra-europa,99047,car,3,4063,good
51,triennale,impiegato,64744,rent,22770,male,single,extra-europa,57403,car,5,1199,good
54,phd,ceo,106010,rent,48633,male,sposato/a,italia,97410,furniture,6,3980,good
45,phd,ceo,103825,rent,3973,female,divorziato/a,extra-europa,93314,house,4,3860,good
59,magistrale,ceo,96037,rent,42809,female,vedovo/a,europa,97822,furniture,5,4017,good
58,triennale,manager,84719,rent,47914,male,sposato/a,extra-europa,84061,car,4,2922,good
39,magistrale,ceo,97421,rent,27810,female,divorziato/a,europa,105540,car,6,3846,good
57,magistrale,impiegato,72657,own,8642,female,vedovo/a,europa,57168,house,6,1288,good
31,phd,ceo,111400,rent,19213,male,sposato/a,italia,87855,furniture,3,4029,good
36,magistrale,ceo,103885,rent,31342,female,sposato/a,europa,114666,house,5,4095,good
52,triennale,ceo,94383,rent,47557,male,divorziato/a,italia,97152,furniture,5,4031,good
48,phd,manager,83311,rent,1492,female,divorziato/a,europa,94013,car,4,3195,good
30,triennale,impiegato,55554,rent,23039,female,vedovo/a,extra-europa,58705,car,5,1411,good
48,phd,ceo,99775,own,32301,female,sposato/a,extra-europa,95511,house,4,3892,good
35,phd,manager,87770,rent,29013,female,divorziato/a,europa,63804,education,3,3013,good
34,phd,manager,80241,rent,33550,female,divorziato/a,italia,79832,furniture,6,3082,good
52,triennale,manager,88983,rent,41789,female,sposato/a,europa,85861,furniture,5,2898,good
49,magistrale,manager,80675,rent,25732,male,sposato/a,europa,64912,house,3,2865,good
41,triennale,impiegato,61191,rent,43616,female,vedovo/a,europa,59427,car,6,1287,good
41,magistrale,impiegato,64552,own,30984,female,divorziato/a,extra-europa,53561,furniture,5,1251,good
57,phd,ceo,117466,rent,17348,male,sposato/a,italia,99583,education,4,4131,good
46,magistrale,ceo,89354,own,32692,male,single,italia,95110,furniture,5,3959,good
59,magistrale,manager,85904,rent,26986,female,divorziato/a,extra-europa,93260,house,5,3128,good
43,triennale,impiegato,71313,own,27248,male,single,europa,56802,furniture,5,1218,good
33,triennale,impiegato,70624,own,29823,female,sposato/a,europa,66255,car,5,1259,good
57,triennale,ceo,101620,rent,23179,male,vedovo/a,extra-europa,104010,house,5,3852,good
51,magistrale,impiegato,54925,rent,32856,male,vedovo/a,italia,60194,furniture,5,1249,good
48,magistrale,ceo,113596,own,41531,female,vedovo/a,italia,104949,car,4,4083,good
41,phd,manager,90342,own,8360,male,divorziato/a,italia,73256,house,3,2991,good
40,phd,manager,82135,rent,36246,female,divorziato/a,italia,80140,car,3,2852,good
52,magistrale,manager,82102,rent,2864,female,divorziato/a,europa,80481,house,4,2909,good
49,phd,impiegato,61955,rent,40776,female,sposato/a,italia,69905,education,5,1138,good
44,phd,ceo,101693,own,24329,male,sposato/a,europa,87438,education,3,3979,good
57,triennale,impiegato,69679,rent,11205,male,sposato/a,italia,52638,car,5,1381,good
42,phd,ceo,108539,rent,32275,male,sposato/a,extra-europa,95945,education,5,4051,good
37,phd,ceo,81072,rent,10189,female,sposato/a,italia,98235,education,3,4116,good
50,phd,manager,82529,own,5981,male,sposato/a,italia,71839,car,5,3017,good
40,triennale,ceo,98638,rent,22418,female,sposato/a,extra-europa,89174,house,6,4017,good
41,magistrale,ceo,92569,own,32486,male,divorziato/a,extra-europa,98919,furniture,5,4068,good
57,magistrale,impiegato,54542,rent,11157,male,vedovo/a,extra-europa,65511,furniture,6,1271,good
51,magistrale,impiegato,68051,own,48573,male,sposato/a,extra-europa,71301,furniture,5,1236,good
52,triennale,impiegato,72312,own,10721,male,sposato/a,europa,67991,house,5,1427,good
40,triennale,ceo,92121,rent,16495,female,divorziato/a,italia,100677,furniture,5,3949,good
57,triennale,impiegato,55442,own,35565,male,sposato/a,extra-europa,51922,furniture,5,1235,good
46,phd,manager,84569,own,5724,male,sposato/a,extra-europa,81924,education,4,3049,good
56,magistrale,impiegato,66518,rent,14412,male,sposato/a,europa,63958,furniture,5,1195,good
58,phd,ceo,88424,rent,20191,male,single,europa,117449,furniture,4,3884,good
51,magistrale,ceo,95301,rent,2091,male,divorziato/a,europa,84134,car,5,3902,good
31,phd,ceo,101116,rent,43996,male,divorziato/a,europa,91643,education,6,4001,good
44,triennale,manager,83376,rent,25032,female,single,europa,77004,car,4,3167,good
42,magistrale,manager,91973,own,35863,male,sposato/a,extra-europa,74320,house,4,2999,good
51,phd,impiegato,52413,rent,13494,female,vedovo/a,europa,56490,furniture,5,1335,good
37,triennale,manager,80789,rent,42605,male,divorziato/a,extra-europa,86807,furniture,3,3000,good
49,triennale,manager,81823,rent,20591,male,sposato/a,extra-europa,71575,car,5,2923,good
52,triennale,manager,93553,rent,38669,female,single,italia,77996,car,6,2902,good
51,magistrale,impiegato,70580,rent,18543,female,sposato/a,extra-europa,76492,furniture,5,1431,good
49,triennale,ceo,83801,own,42641,female,sposato/a,europa,103154,car,6,4073,good
36,phd,ceo,97145,rent,35090,male,single,europa,135048,furniture,6,4096,good
43,phd,manager,106676,own,17105,female,sposato/a,europa,78326,education,5,2986,good
32,phd,ceo,101227,rent,49625,female,sposato/a,extra-europa,95710,house,3,4082,good
30,phd,ceo,97312,own,44059,male,sposato/a,italia,104521,house,4,4133,good
41,phd,impiegato,61562,own,8584,female,sposato/a,europa,49361,education,5,1281,good
35,triennale,manager,83466,rent,26505,female,single,italia,64307,furniture,5,3160,good
55,phd,manager,84156,own,11866,male,sposato/a,italia,83612,house,3,3074,good
31,triennale,manager,84069,own,20411,female,sposato/a,europa,99559,furniture,3,2847,good
44,phd,ceo,100820,rent,24182,male,divorziato/a,extra-europa,90490,car,3,3942,good
43,phd,manager,82957,rent,26560,male,sposato/a,europa,78213,car,4,3090,good
44,phd,ceo,112495,rent,5320,female,sposato/a,europa,105177,furniture,6,4026,good
31,triennale,ceo,100609,rent,19988,female,sposato/a,italia,101884,car,5,4050,good
49,magistrale,ceo,111166,rent,34842,male,sposato/a,italia,97454,house,3,3995,good
38,magistrale,manager,99520,rent,46798,male,single,italia,88364,furniture,6,2720,good
35,phd,ceo,92780,rent,4067,female,single,italia,94305,car,3,3859,good
37,phd,impiegato,60327,rent,4864,female,divorziato/a,italia,64506,furniture,5,1219,good
49,triennale,manager,91916,rent,37127,male,sposato/a,europa,58818,car,4,2959,good
40,triennale,manager,86923,own,35761,male,single,italia,72065,house,6,2886,good
59,magistrale,manager,95165,own,16255,male,divorziato/a,europa,82446,house,4,3086,good
42,phd,impiegato,66541,own,30257,female,vedovo/a,italia,70917,furniture,5,1273,good
31,phd,manager,84287,own,8253,male,divorziato/a,italia,105234,education,3,2913,good
31,triennale,manager,81286,rent,46198,male,single,europa,89617,house,6,3019,good
39,phd,ceo,99917,rent,25183,female,sposato/a,europa,101449,education,5,3970,good
30,magistrale,ceo,112438,rent,45325,female,single,italia,94650,car,6,4193,good
48,phd,ceo,91297,rent,15007,female,divorziato/a,europa,107513,education,4,4007,good
58,magistrale,manager,87458,rent,9775,female,sposato/a,italia,64565,house,6,2931,good
48,magistrale,impiegato,64946,rent,36055,male,divorziato/a,italia,62869,car,6,1106,good
58,triennale,ceo,91078,own,40949,male,divorziato/a,europa,103690,house,5,4049,good
34,phd,impiegato,50056,rent,32359,female,vedovo/a,extra-europa,64877,car,5,1167,good
51,phd,ceo,108473,rent,3386,female,sposato/a,italia,98214,car,3,3891,good
51,triennale,impiegato,62249,rent,27990,male,single,extra-europa,63631,furniture,5,1341,good
39,triennale,manager,83010,own,10204,male,vedovo/a,extra-europa,90804,house,5,3067,good
58,triennale,impiegato,58270,rent,8824,female,sposato/a,italia,62200,car,6,1158,good
58,phd,ceo,83972,rent,11390,male,sposato/a,extra-europa,106355,house,3,4032,good
58,phd,ceo,106333,rent,1024,male,sposato/a,europa,105458,house,3,3975,good
