age,education,job,income,house,credit,sex,relationship,country,loan
58,triennale,manager,86504,rent,28967,male,divorziato/a,europa,good
36,triennale,ceo,102058,own,34472,male,divorziato/a,italia,good
43,magistrale,ceo,109221,own,35080,female,divorziato/a,italia,good
43,phd,ceo,99521,rent,1836,male,sposato/a,europa,good
39,triennale,ceo,104128,rent,40451,male,divorziato/a,italia,good
50,magistrale,manager,88808,own,34029,male,sposato/a,italia,good
43,phd,ceo,97045,rent,16035,female,sposato/a,extra-europa,good
39,magistrale,manager,82675,rent,5357,male,sposato/a,europa,good
36,phd,ceo,101303,rent,12392,female,divorziato/a,europa,good
58,magistrale,manager,93850,rent,49253,female,sposato/a,italia,good
59,phd,ceo,89419,rent,26365,male,sposato/a,extra-europa,good
52,magistrale,impiegato,57656,own,47401,male,divorziato/a,italia,good
32,triennale,manager,87807,rent,11110,female,single,europa,good
46,phd,ceo,97281,rent,34074,female,vedovo/a,extra-europa,good
47,phd,ceo,97316,rent,6462,male,divorziato/a,extra-europa,good
49,triennale,impiegato,65901,own,35965,male,divorziato/a,italia,good
58,phd,manager,81918,rent,9504,female,divorziato/a,extra-europa,good
32,magistrale,ceo,107650,rent,29983,male,divorziato/a,europa,good
44,phd,ceo,112049,own,17339,female,single,europa,good
52,magistrale,impiegato,61915,own,39097,male,vedovo/a,italia,good
38,triennale,impiegato,56682,own,20443,female,divorziato/a,extra-europa,good
45,phd,ceo,113504,rent,8044,female,sposato/a,extra-europa,good
54,phd,ceo,98495,own,23134,female,vedovo/a,europa,good
35,magistrale,manager,87610,own,41128,female,single,italia,good
49,phd,ceo,90118,rent,43909,male,sposato/a,italia,good
53,phd,ceo,100251,rent,13210,male,divorziato/a,extra-europa,good
44,magistrale,ceo,95793,own,27178,female,single,extra-europa,good
40,phd,ceo,101696,rent,4713,male,single,extra-europa,good
54,magistrale,ceo,126778,rent,22492,female,sposato/a,extra-europa,good
40,phd,manager,87599,own,11801,female,sposato/a,italia,good
59,phd,ceo,92889,rent,765,male,sposato/a,italia,good
44,phd,manager,92755,rent,7395,male,sposato/a,extra-europa,good
31,phd,ceo,98868,rent,22720,male,divorziato/a,europa,good
33,magistrale,manager,83507,rent,28613,female,sposato/a,europa,good
37,magistrale,manager,92158,own,21128,male,divorziato/a,europa,good
49,magistrale,ceo,93439,own,24156,male,vedovo/a,europa,good
35,magistrale,ceo,102771,rent,26520,male,single,europa,good
58,phd,manager,81709,rent,41482,female,divorziato/a,extra-europa,good
33,triennale,ceo,91183,rent,10818,male,sposato/a,extra-europa,good
41,phd,ceo,99587,rent,16840,female,divorziato/a,europa,good
46,phd,manager,87123,own,37465,female,vedovo/a,italia,good
58,phd,manager,89899,own,41500,female,sposato/a,italia,good
38,triennale,ceo,94780,rent,5622,male,sposato/a,europa,good
59,triennale,manager,85089,rent,6110,female,sposato/a,italia,good
57,triennale,manager,86708,own,49791,male,divorziato/a,italia,good
43,magistrale,manager,104800,rent,34435,female,sposato/a,europa,good
57,phd,ceo,91690,rent,45359,male,divorziato/a,italia,good
55,phd,ceo,95179,own,17051,female,sposato/a,europa,good
53,phd,ceo,103217,rent,4614,male,sposato/a,extra-europa,good
51,magistrale,ceo,108719,own,6361,male,divorziato/a,europa,good
53,phd,ceo,98554,rent,44724,female,divorziato/a,europa,good
48,phd,impiegato,64976,own,16308,female,sposato/a,europa,good
37,phd,manager,87246,rent,25973,male,sposato/a,extra-europa,good
30,triennale,manager,105600,own,2724,male,single,europa,good
50,magistrale,impiegato,62929,own,25953,female,divorziato/a,extra-europa,good
44,triennale,impiegato,65456,own,48389,male,divorziato/a,extra-europa,good
42,triennale,manager,92431,rent,36636,female,sposato/a,europa,good
41,phd,manager,86765,rent,13170,female,sposato/a,italia,good
34,triennale,manager,103832,rent,18537,male,single,italia,good
32,phd,ceo,90321,rent,47896,female,sposato/a,italia,good
32,phd,manager,81834,rent,6321,female,divorziato/a,extra-europa,good
37,phd,ceo,105114,own,43086,male,divorziato/a,extra-europa,good
53,phd,ceo,106794,own,4082,female,sposato/a,italia,good
58,phd,ceo,95889,rent,17611,male,vedovo/a,italia,good
57,triennale,ceo,96586,own,31718,male,sposato/a,italia,good
38,phd,ceo,106575,rent,26009,female,sposato/a,europa,good
49,magistrale,manager,82283,own,7186,male,sposato/a,italia,good
58,triennale,manager,90641,own,12807,female,divorziato/a,europa,good
56,phd,impiegato,58591,own,14151,female,vedovo/a,extra-europa,good
43,magistrale,impiegato,71994,own,32913,female,divorziato/a,europa,good
59,magistrale,ceo,121137,rent,23830,female,sposato/a,europa,good
50,phd,manager,83539,rent,34754,male,sposato/a,extra-europa,good
55,triennale,manager,82778,rent,40903,male,sposato/a,europa,good
44,magistrale,ceo,94263,rent,34654,male,sposato/a,europa,good
32,phd,ceo,119824,own,35693,female,divorziato/a,italia,good
53,magistrale,ceo,105061,rent,32083,male,divorziato/a,italia,good
32,magistrale,ceo,120357,rent,47736,female,sposato/a,extra-europa,good
50,triennale,impiegato,57763,own,36758,female,vedovo/a,europa,good
41,phd,ceo,113355,rent,7708,male,single,extra-europa,good
54,magistrale,impiegato,50241,own,23911,male,sposato/a,europa,good
37,phd,ceo,101796,rent,24375,male,sposato/a,europa,good
34,magistrale,ceo,90808,own,44077,female,sposato/a,italia,good
58,triennale,impiegato,52670,own,9617,male,divorziato/a,italia,good
44,phd,ceo,88422,rent,11171,female,vedovo/a,extra-europa,good
51,magistrale,manager,92519,rent,5051,male,sposato/a,europa,good
38,magistrale,manager,85053,rent,17893,female,single,extra-europa,good
48,magistrale,manager,87423,own,10385,female,sposato/a,extra-europa,good
33,phd,manager,84386,rent,29238,female,divorziato/a,italia,good
32,phd,ceo,106902,rent,40267,male,sposato/a,italia,good
52,phd,manager,105103,rent,6052,female,divorziato/a,extra-europa,good
46,phd,ceo,99195,rent,4426,male,vedovo/a,extra-europa,good
58,phd,ceo,99926,own,41310,male,sposato/a,italia,good
31,phd,manager,93126,rent,22263,male,divorziato/a,europa,good
58,triennale,ceo,109526,rent,22861,female,vedovo/a,italia,good
35,phd,ceo,107648,own,29158,male,sposato/a,italia,good
50,phd,ceo,112062,rent,23802,male,sposato/a,europa,good
43,phd,ceo,95035,rent,44309,female,divorziato/a,europa,good
39,phd,ceo,93515,rent,6808,male,vedovo/a,europa,good
47,phd,manager,93994,rent,38955,male,sposato/a,europa,good
58,phd,manager,90247,own,40588,female,sposato/a,europa,good
33,phd,impiegato,56655,own,15591,female,single,italia,good
37,triennale,impiegato,61201,own,46987,male,single,extra-europa,good
32,phd,ceo,112584,rent,48188,male,sposato/a,extra-europa,good
40,triennale,manager,89347,own,8743,female,sposato/a,europa,good
40,triennale,ceo,100625,own,49878,female,sposato/a,europa,good
46,phd,ceo,103372,own,46319,female,vedovo/a,extra-europa,good
44,triennale,ceo,123325,rent,6692,male,divorziato/a,italia,good
51,phd,manager,89026,own,41657,female,divorziato/a,italia,good
39,magistrale,ceo,94105,own,45538,male,sposato/a,extra-europa,good
41,magistrale,manager,90607,rent,39696,male,single,europa,good
45,phd,manager,86909,rent,17472,female,vedovo/a,europa,good
48,phd,ceo,98076,own,3982,female,divorziato/a,europa,good
50,triennale,ceo,96672,rent,34982,female,divorziato/a,italia,good
52,triennale,impiegato,65927,own,11340,male,divorziato/a,extra-europa,good
53,magistrale,ceo,123861,own,14310,female,vedovo/a,extra-europa,good
53,magistrale,ceo,91979,rent,27848,male,divorziato/a,extra-europa,good
45,triennale,manager,88762,rent,6414,female,sposato/a,italia,good
56,magistrale,ceo,102246,rent,25039,female,sposato/a,italia,good
44,magistrale,ceo,97876,own,11914,male,single,extra-europa,good
49,triennale,ceo,100202,rent,32372,male,single,extra-europa,good
53,triennale,manager,90356,rent,14537,female,sposato/a,europa,good
53,phd,manager,88282,own,47977,male,sposato/a,europa,good
38,magistrale,manager,88973,rent,22094,female,divorziato/a,italia,good
52,phd,manager,84035,rent,27243,male,divorziato/a,italia,good
56,magistrale,ceo,107073,rent,25391,female,single,extra-europa,good
52,phd,ceo,109403,own,22970,male,sposato/a,extra-europa,good
32,phd,ceo,81214,own,29825,male,divorziato/a,europa,good
51,phd,ceo,111022,rent,19299,female,sposato/a,europa,good
45,triennale,ceo,95173,rent,20857,female,sposato/a,extra-europa,good
40,phd,ceo,93431,rent,41687,male,single,extra-europa,good
48,phd,manager,81629,own,27243,female,sposato/a,italia,good
53,phd,ceo,109565,rent,49556,female,divorziato/a,italia,good
55,phd,manager,91425,own,17544,female,divorziato/a,europa,good
33,phd,ceo,95708,own,6572,female,sposato/a,extra-europa,good
38,phd,ceo,93240,rent,13595,female,sposato/a,italia,good
58,triennale,ceo,120951,own,32643,female,vedovo/a,italia,good
37,triennale,manager,88489,own,16505,male,divorziato/a,italia,good
54,triennale,manager,83209,rent,35093,male,vedovo/a,europa,good
39,phd,ceo,94619,rent,11092,female,sposato/a,europa,good
51,phd,manager,86205,rent,15821,female,vedovo/a,extra-europa,good
36,phd,manager,89145,rent,10891,male,vedovo/a,europa,good
42,triennale,ceo,97534,rent,20798,female,divorziato/a,extra-europa,good
52,phd,manager,101574,own,16309,male,sposato/a,extra-europa,good
35,triennale,manager,82521,own,36787,male,divorziato/a,italia,good
44,phd,ceo,106128,rent,21621,female,divorziato/a,europa,good
37,magistrale,impiegato,85199,own,857,male,divorziato/a,italia,good
38,phd,manager,87960,rent,6431,female,divorziato/a,europa,good
58,magistrale,impiegato,67932,own,16809,male,vedovo/a,extra-europa,good
49,phd,ceo,101696,rent,49144,male,divorziato/a,europa,good
48,triennale,ceo,100721,rent,36392,male,single,extra-europa,good
32,phd,manager,86839,own,46430,female,vedovo/a,extra-europa,good
37,phd,ceo,97539,own,20639,female,divorziato/a,italia,good
31,phd,ceo,101003,rent,35417,male,divorziato/a,extra-europa,good
39,phd,manager,89449,rent,40697,male,sposato/a,italia,good
49,phd,ceo,95062,own,35442,male,sposato/a,italia,good
46,magistrale,manager,92922,rent,18232,female,sposato/a,italia,good
36,phd,ceo,99567,rent,31319,male,vedovo/a,italia,good
44,triennale,ceo,114097,rent,35819,female,sposato/a,extra-europa,good
41,phd,ceo,103333,rent,15460,male,single,italia,good
44,triennale,ceo,89188,own,16720,female,vedovo/a,europa,good
33,phd,ceo,98242,rent,48908,female,sposato/a,italia,good
35,triennale,manager,83115,own,500,male,divorziato/a,italia,good
43,magistrale,manager,93675,rent,5834,male,vedovo/a,europa,good
58,triennale,ceo,108076,own,13327,female,single,europa,good
41,magistrale,manager,84721,rent,41073,female,single,italia,good
42,triennale,ceo,101026,own,7780,female,sposato/a,europa,good
55,magistrale,impiegato,65075,own,43943,female,sposato/a,italia,good
45,triennale,impiegato,59699,own,11448,female,divorziato/a,italia,good
30,phd,impiegato,68346,own,2154,male,sposato/a,extra-europa,good
53,phd,ceo,92050,rent,17479,male,sposato/a,europa,good
51,phd,manager,97066,rent,10072,female,vedovo/a,italia,good
53,phd,ceo,119207,own,35227,male,sposato/a,italia,good
32,magistrale,ceo,105954,rent,32841,female,single,italia,good
32,phd,ceo,96298,rent,659,female,sposato/a,europa,good
32,phd,ceo,107759,own,25013,female,single,europa,good
57,magistrale,ceo,96383,rent,43463,male,divorziato/a,italia,good
58,phd,manager,83620,rent,45716,male,sposato/a,extra-europa,good
39,phd,ceo,91088,rent,37159,male,single,extra-europa,good
59,phd,ceo,93421,rent,11044,female,divorziato/a,europa,good
37,phd,manager,93644,rent,28337,male,divorziato/a,extra-europa,good
52,phd,manager,85237,rent,8880,female,divorziato/a,extra-europa,good
30,phd,manager,84155,rent,46223,male,single,extra-europa,good
45,phd,ceo,95639,own,4738,female,sposato/a,europa,good
46,phd,impiegato,82979,own,19962,female,sposato/a,italia,good
55,triennale,impiegato,57730,own,29067,male,single,italia,good
42,phd,ceo,92325,rent,36688,female,sposato/a,italia,good
41,magistrale,impiegato,64450,own,16632,male,sposato/a,italia,good
55,triennale,ceo,96719,rent,40718,female,vedovo/a,italia,good
54,magistrale,impiegato,56010,own,14408,male,divorziato/a,europa,good
51,triennale,manager,94093,rent,28365,male,divorziato/a,italia,good
57,phd,ceo,97770,rent,2724,female,sposato/a,extra-europa,good
52,triennale,manager,93009,rent,21757,female,sposato/a,europa,good
32,phd,manager,85842,rent,918,female,sposato/a,europa,good
32,phd,ceo,96798,rent,32553,female,sposato/a,italia,good
35,magistrale,ceo,93546,own,47612,male,divorziato/a,italia,good
47,phd,ceo,90337,rent,24013,male,sposato/a,extra-europa,good
45,phd,ceo,103054,rent,2117,female,divorziato/a,italia,good
35,phd,ceo,103779,rent,40286,female,sposato/a,europa,good
57,triennale,ceo,120365,rent,41381,male,divorziato/a,extra-europa,good
35,triennale,manager,83507,rent,4216,male,single,europa,good
52,phd,ceo,93798,rent,46163,male,sposato/a,extra-europa,good
41,magistrale,manager,84183,rent,42172,male,sposato/a,europa,good
44,triennale,ceo,101203,rent,40565,male,divorziato/a,europa,good
52,phd,ceo,84616,rent,9936,female,sposato/a,europa,good
53,phd,manager,85821,rent,29054,male,divorziato/a,extra-europa,good
57,triennale,ceo,96600,rent,25369,female,sposato/a,extra-europa,good
56,magistrale,manager,88039,rent,32337,male,divorziato/a,extra-europa,good
53,magistrale,ceo,92248,rent,3081,female,sposato/a,italia,good
36,phd,ceo,91731,rent,40770,male,single,italia,good
42,phd,ceo,118806,rent,35301,male,single,italia,good
50,phd,manager,95562,own,3464,male,sposato/a,italia,good
54,phd,ceo,89514,own,47778,male,sposato/a,italia,good
52,phd,ceo,97379,own,22456,male,sposato/a,europa,good
58,triennale,impiegato,76734,own,20740,male,sposato/a,italia,good
34,triennale,ceo,101862,rent,44298,male,sposato/a,europa,good
50,magistrale,impiegato,60139,own,42969,female,divorziato/a,extra-europa,good
56,magistrale,ceo,88207,rent,48224,male,sposato/a,italia,good
34,triennale,ceo,96089,rent,24355,female,sposato/a,europa,good
39,magistrale,ceo,112738,rent,46550,male,sposato/a,extra-europa,good
48,triennale,impiegato,72964,own,21806,female,divorziato/a,europa,good
59,phd,ceo,103393,rent,18387,female,sposato/a,extra-europa,good
45,triennale,manager,80380,own,25210,female,divorziato/a,extra-europa,good
39,magistrale,ceo,90431,rent,20312,male,single,europa,good
30,triennale,ceo,93685,rent,12566,female,single,extra-europa,good
51,triennale,manager,84363,own,211,female,sposato/a,europa,good
55,phd,impiegato,68306,own,7135,female,divorziato/a,italia,good
44,triennale,ceo,98087,own,7722,female,sposato/a,italia,good
30,phd,ceo,119617,own,10026,female,vedovo/a,italia,good
54,phd,impiegato,55876,own,42522,female,sposato/a,extra-europa,good
37,phd,ceo,102424,own,28975,female,vedovo/a,italia,good
51,triennale,manager,81278,rent,47175,male,vedovo/a,extra-europa,good
32,triennale,manager,81601,rent,39374,male,vedovo/a,europa,good
59,magistrale,impiegato,67652,own,47015,male,divorziato/a,europa,good
39,triennale,manager,87195,own,3075,female,divorziato/a,europa,good
42,magistrale,ceo,88719,rent,33783,male,single,extra-europa,good
58,triennale,manager,90584,rent,14410,female,vedovo/a,extra-europa,good
45,magistrale,manager,94307,rent,6773,female,vedovo/a,europa,good
58,triennale,manager,86542,rent,48080,male,sposato/a,italia,good
30,phd,impiegato,52256,own,26459,female,sposato/a,europa,good
54,phd,ceo,104050,own,48895,female,divorziato/a,europa,good
40,phd,ceo,86906,rent,32889,female,single,italia,good
40,triennale,manager,81258,own,39582,male,vedovo/a,europa,good
31,triennale,ceo,96206,rent,42447,male,sposato/a,italia,good
42,phd,manager,82806,rent,20540,male,single,europa,good
53,phd,ceo,102286,rent,36227,male,sposato/a,extra-europa,good
34,magistrale,manager,86597,own,35083,male,divorziato/a,europa,good
34,phd,manager,88690,rent,34358,male,single,extra-europa,good
55,phd,manager,96617,rent,24651,female,vedovo/a,europa,good
38,triennale,ceo,85944,rent,38150,female,single,italia,good
56,magistrale,ceo,94777,rent,22136,male,sposato/a,europa,good
47,magistrale,impiegato,56632,own,35717,male,vedovo/a,extra-europa,good
47,magistrale,manager,89288,own,24086,male,sposato/a,europa,good
34,phd,ceo,84207,own,45494,male,sposato/a,europa,good
45,triennale,ceo,112488,rent,44649,female,single,italia,good
59,triennale,manager,85145,rent,5363,male,divorziato/a,extra-europa,good
52,triennale,manager,92726,rent,43831,female,sposato/a,europa,good
53,magistrale,ceo,109262,rent,12250,female,divorziato/a,europa,good
30,phd,ceo,101240,rent,7540,female,sposato/a,extra-europa,good
39,phd,manager,80244,rent,16566,male,divorziato/a,extra-europa,good
40,triennale,impiegato,60086,own,15082,male,single,italia,good
53,phd,ceo,82728,rent,24031,male,single,italia,good
37,triennale,manager,80919,own,19310,male,divorziato/a,extra-europa,good
32,magistrale,manager,86544,rent,14816,female,sposato/a,europa,good
30,magistrale,ceo,103527,rent,31041,female,sposato/a,italia,good
48,magistrale,impiegato,52696,own,10126,female,vedovo/a,extra-europa,good
33,magistrale,manager,91308,rent,31646,male,divorziato/a,italia,good
34,phd,ceo,110632,own,9490,male,vedovo/a,extra-europa,good
59,triennale,impiegato,50171,own,6811,male,sposato/a,europa,good
35,phd,ceo,106322,rent,45577,male,divorziato/a,italia,good
51,triennale,ceo,92697,own,6641,female,divorziato/a,extra-europa,good
34,phd,ceo,102724,rent,38210,female,divorziato/a,extra-europa,good
51,phd,ceo,101732,rent,28831,female,sposato/a,extra-europa,good
59,magistrale,impiegato,69809,own,7059,male,vedovo/a,extra-europa,good
